Bandit,Reward,Algorithm
2.0,2.2515226036610763,EpsilonGreedy
2.0,2.962573911479818,EpsilonGreedy
2.0,2.5310948034077203,EpsilonGreedy
2.0,3.2696251923052437,EpsilonGreedy
2.0,1.8008132959169916,EpsilonGreedy
2.0,1.512093217550186,EpsilonGreedy
2.0,2.1923794927899714,EpsilonGreedy
2.0,4.133924859004132,EpsilonGreedy
2.0,3.694625124133653,EpsilonGreedy
2.0,3.466445308100366,EpsilonGreedy
2.0,3.1111883238589413,EpsilonGreedy
2.0,2.577145588114432,EpsilonGreedy
2.0,3.8723349932981312,EpsilonGreedy
2.0,4.584822390910961,EpsilonGreedy
2.0,2.2118734895611674,EpsilonGreedy
2.0,3.0041640454979808,EpsilonGreedy
2.0,2.9299285285336243,EpsilonGreedy
2.0,1.1129020130137595,EpsilonGreedy
2.0,2.001349834383257,EpsilonGreedy
2.0,2.5712627418103096,EpsilonGreedy
2.0,3.5837070843641072,EpsilonGreedy
2.0,3.824873955953164,EpsilonGreedy
2.0,3.7438752998327587,EpsilonGreedy
2.0,2.7973041982842037,EpsilonGreedy
2.0,1.6438489436013608,EpsilonGreedy
2.0,2.0131534536280626,EpsilonGreedy
2.0,2.566728785379689,EpsilonGreedy
2.0,5.148462357764468,EpsilonGreedy
2.0,4.29226780028245,EpsilonGreedy
2.0,2.8548357302371534,EpsilonGreedy
2.0,2.4508158557824546,EpsilonGreedy
2.0,2.7329491425957766,EpsilonGreedy
2.0,3.8529032948003206,EpsilonGreedy
2.0,2.0565156298103844,EpsilonGreedy
2.0,2.1777505460352464,EpsilonGreedy
2.0,3.9689769446975953,EpsilonGreedy
2.0,2.3934740736005264,EpsilonGreedy
2.0,2.650522767962362,EpsilonGreedy
2.0,3.7595389100906846,EpsilonGreedy
2.0,3.0147488675395593,EpsilonGreedy
2.0,2.6442094016286144,EpsilonGreedy
2.0,2.5305890847129713,EpsilonGreedy
2.0,3.782585599788245,EpsilonGreedy
2.0,2.9495092547148505,EpsilonGreedy
2.0,1.9915042364516866,EpsilonGreedy
2.0,3.987957711072866,EpsilonGreedy
2.0,2.64977256612541,EpsilonGreedy
2.0,2.644112781737473,EpsilonGreedy
2.0,4.927085599801945,EpsilonGreedy
2.0,3.241771248691506,EpsilonGreedy
2.0,3.1446768180810163,EpsilonGreedy
2.0,1.9130843420832195,EpsilonGreedy
2.0,3.511040923356367,EpsilonGreedy
2.0,2.9518568776331855,EpsilonGreedy
2.0,3.052280532548501,EpsilonGreedy
2.0,3.29327848845993,EpsilonGreedy
2.0,3.915150937884447,EpsilonGreedy
2.0,2.3875708224991747,EpsilonGreedy
2.0,2.263559156609334,EpsilonGreedy
2.0,3.1040969119169537,EpsilonGreedy
2.0,1.563296764581805,EpsilonGreedy
2.0,3.518687624905747,EpsilonGreedy
2.0,2.5238725049888444,EpsilonGreedy
2.0,3.309047836940781,EpsilonGreedy
2.0,3.6416162853420087,EpsilonGreedy
2.0,3.051043810412377,EpsilonGreedy
2.0,3.2376284538710034,EpsilonGreedy
2.0,3.220259966116879,EpsilonGreedy
2.0,3.750542720424817,EpsilonGreedy
2.0,2.209244865278594,EpsilonGreedy
2.0,1.2418763527216579,EpsilonGreedy
2.0,3.236905275823548,EpsilonGreedy
2.0,2.3971911127702183,EpsilonGreedy
2.0,3.666420805354028,EpsilonGreedy
2.0,2.6070430575970835,EpsilonGreedy
2.0,2.984068504572693,EpsilonGreedy
2.0,1.754572444846971,EpsilonGreedy
2.0,4.011994451654328,EpsilonGreedy
2.0,2.739840941892092,EpsilonGreedy
2.0,7.133643632029276,EpsilonGreedy
2.0,1.3545676352450398,EpsilonGreedy
2.0,3.2776978940897474,EpsilonGreedy
2.0,4.264514400870581,EpsilonGreedy
2.0,2.485619443544967,EpsilonGreedy
2.0,1.5681424955646006,EpsilonGreedy
2.0,2.78123475965416,EpsilonGreedy
2.0,2.127960882704663,EpsilonGreedy
2.0,3.1430610241378645,EpsilonGreedy
2.0,2.846616839110065,EpsilonGreedy
2.0,3.660983928378732,EpsilonGreedy
2.0,2.7747593447421486,EpsilonGreedy
2.0,3.1711595198695686,EpsilonGreedy
2.0,1.618846727430546,EpsilonGreedy
2.0,3.1181711649756907,EpsilonGreedy
2.0,3.7033184547352875,EpsilonGreedy
2.0,5.090989883049149,EpsilonGreedy
2.0,5.5058790740628565,EpsilonGreedy
2.0,2.1541379338318953,EpsilonGreedy
2.0,1.4912326272583876,EpsilonGreedy
2.0,3.7560056986094077,EpsilonGreedy
2.0,1.913687121790766,EpsilonGreedy
2.0,3.4880105838395363,EpsilonGreedy
2.0,1.3630718329841713,EpsilonGreedy
2.0,3.333366351650435,EpsilonGreedy
2.0,2.0991684909195847,EpsilonGreedy
2.0,3.325659812027971,EpsilonGreedy
2.0,2.9180315349178323,EpsilonGreedy
2.0,2.0797729984684024,EpsilonGreedy
2.0,3.5253535085780947,EpsilonGreedy
2.0,2.1076901775784496,EpsilonGreedy
2.0,2.545900942651873,EpsilonGreedy
2.0,3.253839714803735,EpsilonGreedy
2.0,3.592492650572391,EpsilonGreedy
2.0,2.7405438909411712,EpsilonGreedy
2.0,3.358456890641584,EpsilonGreedy
2.0,1.266687347017576,EpsilonGreedy
2.0,2.8200464835307897,EpsilonGreedy
2.0,2.11685243042872,EpsilonGreedy
2.0,2.6712694715472134,EpsilonGreedy
2.0,3.834230392312364,EpsilonGreedy
2.0,2.9286978849065246,EpsilonGreedy
2.0,4.171763091480375,EpsilonGreedy
2.0,3.52229074545395,EpsilonGreedy
2.0,2.4111135390968155,EpsilonGreedy
2.0,3.3594909982489978,EpsilonGreedy
2.0,3.634832455330107,EpsilonGreedy
2.0,2.084001842052902,EpsilonGreedy
2.0,3.6435527651578585,EpsilonGreedy
2.0,1.8538633069669577,EpsilonGreedy
2.0,2.4639665813015394,EpsilonGreedy
2.0,2.519046759455965,EpsilonGreedy
2.0,4.7433770307227805,EpsilonGreedy
2.0,2.4730148171948754,EpsilonGreedy
2.0,3.2246071473260995,EpsilonGreedy
2.0,3.043928062511168,EpsilonGreedy
2.0,3.0439919332018985,EpsilonGreedy
2.0,2.2871177654395587,EpsilonGreedy
2.0,1.7801563737124473,EpsilonGreedy
2.0,4.157232377805328,EpsilonGreedy
2.0,2.2454243818844604,EpsilonGreedy
2.0,2.8081361147887107,EpsilonGreedy
2.0,1.7334648754318671,EpsilonGreedy
2.0,1.532371922662186,EpsilonGreedy
2.0,2.5023568025975376,EpsilonGreedy
2.0,1.8187725836391646,EpsilonGreedy
2.0,3.907846802632908,EpsilonGreedy
2.0,3.329115371411726,EpsilonGreedy
2.0,2.8774991415797517,EpsilonGreedy
2.0,1.289745852263223,EpsilonGreedy
2.0,1.6548281835169196,EpsilonGreedy
2.0,2.825545824272161,EpsilonGreedy
2.0,2.9101009100919177,EpsilonGreedy
2.0,1.5725609841062071,EpsilonGreedy
2.0,1.786620038146776,EpsilonGreedy
2.0,2.1988217951786573,EpsilonGreedy
2.0,0.0862990750301873,EpsilonGreedy
2.0,2.944611630404964,EpsilonGreedy
2.0,1.9439347478571352,EpsilonGreedy
2.0,2.534495284526433,EpsilonGreedy
2.0,4.047812611832129,EpsilonGreedy
2.0,3.794011127068232,EpsilonGreedy
2.0,3.7559950119551013,EpsilonGreedy
2.0,2.165983358626458,EpsilonGreedy
2.0,4.136033604454081,EpsilonGreedy
2.0,1.9767950673726062,EpsilonGreedy
2.0,3.4729991541159255,EpsilonGreedy
2.0,3.14500139709814,EpsilonGreedy
2.0,4.615115710404866,EpsilonGreedy
2.0,5.3035986276105955,EpsilonGreedy
2.0,3.1954964302943263,EpsilonGreedy
2.0,7.083591801567214,EpsilonGreedy
2.0,3.3870515349619423,EpsilonGreedy
2.0,4.685616668118932,EpsilonGreedy
2.0,2.582235067640091,EpsilonGreedy
2.0,2.7720762530432648,EpsilonGreedy
2.0,1.6890193712823214,EpsilonGreedy
2.0,4.110328941942229,EpsilonGreedy
2.0,3.1525840909701337,EpsilonGreedy
2.0,2.594653648732029,EpsilonGreedy
2.0,3.5312304828283234,EpsilonGreedy
2.0,3.506544667414936,EpsilonGreedy
2.0,3.1836625587417986,EpsilonGreedy
2.0,3.4780653197023197,EpsilonGreedy
2.0,3.1211316739993076,EpsilonGreedy
2.0,3.7528908602349964,EpsilonGreedy
2.0,1.5664537760748103,EpsilonGreedy
2.0,4.209632002998628,EpsilonGreedy
2.0,2.5447170255475817,EpsilonGreedy
2.0,4.225648989584288,EpsilonGreedy
2.0,2.7007612733462087,EpsilonGreedy
2.0,4.14102749600173,EpsilonGreedy
2.0,2.639193154331707,EpsilonGreedy
2.0,1.7540466499066865,EpsilonGreedy
2.0,2.188101394000689,EpsilonGreedy
2.0,4.195923825747709,EpsilonGreedy
2.0,2.7760749111158916,EpsilonGreedy
2.0,2.20875234440369,EpsilonGreedy
2.0,2.2249308242287515,EpsilonGreedy
2.0,3.821582779848774,EpsilonGreedy
2.0,4.3209078478978045,EpsilonGreedy
2.0,2.0286038448601027,EpsilonGreedy
2.0,2.513388237996023,EpsilonGreedy
2.0,1.3963348993963913,EpsilonGreedy
2.0,4.438098362276938,EpsilonGreedy
2.0,3.059798342875386,EpsilonGreedy
2.0,2.402985319081807,EpsilonGreedy
2.0,3.856443459526262,EpsilonGreedy
2.0,2.25622480925132,EpsilonGreedy
2.0,2.2433131326716604,EpsilonGreedy
2.0,2.4229433546569505,EpsilonGreedy
2.0,3.6014364617743713,EpsilonGreedy
2.0,3.251538795561895,EpsilonGreedy
2.0,3.2097441223575607,EpsilonGreedy
2.0,3.18910806084187,EpsilonGreedy
2.0,4.333571365362564,EpsilonGreedy
2.0,2.0240907385510085,EpsilonGreedy
2.0,2.1400855950743294,EpsilonGreedy
2.0,3.283401823949791,EpsilonGreedy
2.0,3.812839908505926,EpsilonGreedy
2.0,2.163044225429901,EpsilonGreedy
2.0,2.5586371924429674,EpsilonGreedy
2.0,2.9128328295287145,EpsilonGreedy
2.0,3.4995360212864064,EpsilonGreedy
2.0,1.4968864671263575,EpsilonGreedy
2.0,-0.3689325116955384,EpsilonGreedy
2.0,2.2459951775308107,EpsilonGreedy
2.0,2.235888900927353,EpsilonGreedy
2.0,1.192034683983782,EpsilonGreedy
2.0,3.1900335769485526,EpsilonGreedy
2.0,4.084980357422723,EpsilonGreedy
2.0,3.4674543017525568,EpsilonGreedy
2.0,3.640889734802354,EpsilonGreedy
2.0,4.308152141428375,EpsilonGreedy
2.0,2.246825298752152,EpsilonGreedy
2.0,1.027816962402239,EpsilonGreedy
2.0,3.1311625793410394,EpsilonGreedy
2.0,3.3691001793737914,EpsilonGreedy
2.0,4.68596248721627,EpsilonGreedy
2.0,3.574899247068491,EpsilonGreedy
2.0,2.162276330650152,EpsilonGreedy
2.0,3.651408901156278,EpsilonGreedy
2.0,4.4222324886362046,EpsilonGreedy
2.0,3.6993963801344227,EpsilonGreedy
2.0,1.848938823275358,EpsilonGreedy
2.0,3.0667158310012925,EpsilonGreedy
2.0,2.0139877678607676,EpsilonGreedy
2.0,3.8360685000461134,EpsilonGreedy
2.0,2.2852085725151885,EpsilonGreedy
2.0,3.5619850726781292,EpsilonGreedy
2.0,1.546073744266633,EpsilonGreedy
2.0,1.647956974840312,EpsilonGreedy
2.0,2.100730066191984,EpsilonGreedy
2.0,3.483380093231369,EpsilonGreedy
2.0,2.5067993067170633,EpsilonGreedy
2.0,3.6184404221773,EpsilonGreedy
2.0,3.6403983826662465,EpsilonGreedy
2.0,4.038359702996849,EpsilonGreedy
2.0,2.3793942095943734,EpsilonGreedy
2.0,1.9545337222310322,EpsilonGreedy
2.0,2.0356984607025135,EpsilonGreedy
2.0,1.0622092671685877,EpsilonGreedy
2.0,5.318015693681857,EpsilonGreedy
2.0,2.990119765259913,EpsilonGreedy
2.0,2.970662438525895,EpsilonGreedy
2.0,2.1077217398174932,EpsilonGreedy
2.0,2.649377575770649,EpsilonGreedy
2.0,4.363022365634696,EpsilonGreedy
2.0,3.068483786688434,EpsilonGreedy
2.0,4.006267053162572,EpsilonGreedy
2.0,4.318906403523955,EpsilonGreedy
2.0,1.6865488974619973,EpsilonGreedy
2.0,2.9629055836376743,EpsilonGreedy
2.0,3.3380357805312775,EpsilonGreedy
2.0,3.3442552268377637,EpsilonGreedy
2.0,3.3048506078149904,EpsilonGreedy
2.0,3.101421115227404,EpsilonGreedy
2.0,3.7808496629852177,EpsilonGreedy
2.0,2.907250787013421,EpsilonGreedy
2.0,3.433607271808786,EpsilonGreedy
2.0,3.759090978638651,EpsilonGreedy
2.0,3.236669793523702,EpsilonGreedy
2.0,3.315091844412832,EpsilonGreedy
2.0,3.0164709548791655,EpsilonGreedy
2.0,2.371064900780481,EpsilonGreedy
2.0,4.711761371295077,EpsilonGreedy
2.0,2.3374447344102314,EpsilonGreedy
2.0,3.835925003530735,EpsilonGreedy
2.0,3.707871938072942,EpsilonGreedy
2.0,4.356287170700293,EpsilonGreedy
2.0,2.454541171335316,EpsilonGreedy
2.0,2.4423854140941383,EpsilonGreedy
2.0,1.9034484898243187,EpsilonGreedy
2.0,4.073639597337472,EpsilonGreedy
2.0,3.915998018135337,EpsilonGreedy
2.0,2.95590750331565,EpsilonGreedy
2.0,2.732907629782812,EpsilonGreedy
2.0,3.2423528199508467,EpsilonGreedy
2.0,2.824570956127415,EpsilonGreedy
2.0,3.586744152298179,EpsilonGreedy
2.0,2.721152773882133,EpsilonGreedy
2.0,2.283815699386431,EpsilonGreedy
2.0,4.444711023924427,EpsilonGreedy
2.0,3.101921645018874,EpsilonGreedy
2.0,1.6075352553242825,EpsilonGreedy
2.0,1.4063555745816367,EpsilonGreedy
2.0,3.63661955414232,EpsilonGreedy
2.0,0.4338289854417656,EpsilonGreedy
2.0,2.9469237559285504,EpsilonGreedy
2.0,3.7692277360405173,EpsilonGreedy
2.0,3.1180047883938964,EpsilonGreedy
2.0,4.65122610741124,EpsilonGreedy
2.0,5.11797489915234,EpsilonGreedy
2.0,2.6082248525751544,EpsilonGreedy
2.0,2.1487689367296374,EpsilonGreedy
2.0,3.9280506451959165,EpsilonGreedy
2.0,2.526251926091684,EpsilonGreedy
2.0,3.6455142504956153,EpsilonGreedy
2.0,2.885462930012103,EpsilonGreedy
2.0,1.4052450333349873,EpsilonGreedy
2.0,1.5168286712306533,EpsilonGreedy
2.0,2.792320445984779,EpsilonGreedy
2.0,3.238081267731469,EpsilonGreedy
2.0,2.790276034646773,EpsilonGreedy
2.0,2.732599461032789,EpsilonGreedy
2.0,2.970697432792449,EpsilonGreedy
2.0,2.8552881273397652,EpsilonGreedy
2.0,3.956563546076765,EpsilonGreedy
2.0,3.310414572783424,EpsilonGreedy
2.0,2.827158027144931,EpsilonGreedy
2.0,3.8354137289150683,EpsilonGreedy
2.0,2.266445144166328,EpsilonGreedy
2.0,3.424575758245759,EpsilonGreedy
2.0,3.2685397181932214,EpsilonGreedy
2.0,2.9826870656683093,EpsilonGreedy
2.0,3.421963640186826,EpsilonGreedy
2.0,3.3829155251951795,EpsilonGreedy
2.0,4.649696188735096,EpsilonGreedy
2.0,2.1604324957070347,EpsilonGreedy
2.0,2.4148376342512776,EpsilonGreedy
2.0,3.060916620954534,EpsilonGreedy
2.0,3.2509384336429954,EpsilonGreedy
2.0,4.283670009321476,EpsilonGreedy
2.0,4.442793019708873,EpsilonGreedy
2.0,2.399210234566809,EpsilonGreedy
2.0,4.861398120756962,EpsilonGreedy
2.0,3.1157285037152405,EpsilonGreedy
2.0,2.4526362569257474,EpsilonGreedy
2.0,4.3505200625157,EpsilonGreedy
2.0,3.8636804501615254,EpsilonGreedy
2.0,2.497713144914642,EpsilonGreedy
2.0,1.9434593975625152,EpsilonGreedy
2.0,1.604194100605008,EpsilonGreedy
2.0,3.6377152552323126,EpsilonGreedy
2.0,2.815991149336132,EpsilonGreedy
2.0,3.3722777594341733,EpsilonGreedy
2.0,1.1694742505283304,EpsilonGreedy
2.0,3.9514078972123956,EpsilonGreedy
2.0,3.1194817679557625,EpsilonGreedy
2.0,1.0021816585498498,EpsilonGreedy
2.0,4.014941014382666,EpsilonGreedy
2.0,4.064224308834609,EpsilonGreedy
2.0,2.374621179561018,EpsilonGreedy
2.0,2.888164082257591,EpsilonGreedy
2.0,4.211433217980477,EpsilonGreedy
2.0,2.8969247789344985,EpsilonGreedy
2.0,2.4478081585437117,EpsilonGreedy
2.0,3.589397897071337,EpsilonGreedy
2.0,3.727541129142166,EpsilonGreedy
2.0,2.1929866920568353,EpsilonGreedy
2.0,4.4711141683770705,EpsilonGreedy
2.0,4.065467753561171,EpsilonGreedy
2.0,3.603909248620033,EpsilonGreedy
2.0,4.2515918249067965,EpsilonGreedy
2.0,2.619856834636862,EpsilonGreedy
2.0,4.3126621827050196,EpsilonGreedy
2.0,1.8742746415091158,EpsilonGreedy
2.0,2.8927923315653388,EpsilonGreedy
2.0,3.6721632350506384,EpsilonGreedy
2.0,1.002045423311265,EpsilonGreedy
2.0,4.2105818276323115,EpsilonGreedy
2.0,1.5728654259614387,EpsilonGreedy
2.0,3.4763791223082015,EpsilonGreedy
2.0,1.3041072292488645,EpsilonGreedy
2.0,2.7170638494114328,EpsilonGreedy
2.0,4.981152368673316,EpsilonGreedy
2.0,3.4008972934537254,EpsilonGreedy
2.0,2.834238566279889,EpsilonGreedy
2.0,3.58956590519447,EpsilonGreedy
2.0,3.750941105628578,EpsilonGreedy
2.0,1.6030534468804485,EpsilonGreedy
2.0,2.0721380290577445,EpsilonGreedy
2.0,2.7156304563577156,EpsilonGreedy
2.0,3.526951093286872,EpsilonGreedy
2.0,3.0164928065807874,EpsilonGreedy
2.0,4.095402355416879,EpsilonGreedy
2.0,2.6072489560866976,EpsilonGreedy
2.0,2.9884216414119096,EpsilonGreedy
2.0,1.5953402134182808,EpsilonGreedy
2.0,4.124271435049466,EpsilonGreedy
2.0,3.0858408669493618,EpsilonGreedy
2.0,3.3989690399994803,EpsilonGreedy
2.0,1.6141628649306634,EpsilonGreedy
2.0,4.857210751101251,EpsilonGreedy
2.0,1.1100485134243594,EpsilonGreedy
2.0,2.1771005511381185,EpsilonGreedy
2.0,3.0255331013874645,EpsilonGreedy
2.0,4.220110455415153,EpsilonGreedy
2.0,2.9846611662027596,EpsilonGreedy
2.0,3.3153010122362785,EpsilonGreedy
2.0,2.8731208677805875,EpsilonGreedy
2.0,3.866867296143558,EpsilonGreedy
2.0,3.8629563788266212,EpsilonGreedy
2.0,3.8664197078565468,EpsilonGreedy
2.0,4.542391117386831,EpsilonGreedy
2.0,4.179835650092173,EpsilonGreedy
2.0,2.4416455351578628,EpsilonGreedy
2.0,4.917573148594009,EpsilonGreedy
2.0,3.2614521852376095,EpsilonGreedy
2.0,3.320771732777186,EpsilonGreedy
2.0,4.880044541222752,EpsilonGreedy
2.0,2.292080332105556,EpsilonGreedy
2.0,4.2611253551788115,EpsilonGreedy
2.0,3.8085358588597176,EpsilonGreedy
2.0,4.429460961454348,EpsilonGreedy
2.0,6.252933656012771,EpsilonGreedy
2.0,2.9825394101445797,EpsilonGreedy
2.0,1.5190141028516413,EpsilonGreedy
2.0,3.731603151199553,EpsilonGreedy
2.0,3.3005185074445533,EpsilonGreedy
2.0,3.858442581693989,EpsilonGreedy
2.0,4.523880993887798,EpsilonGreedy
2.0,5.256567556385173,EpsilonGreedy
2.0,2.5242229256800988,EpsilonGreedy
2.0,2.8426734949629555,EpsilonGreedy
2.0,3.237371109212948,EpsilonGreedy
2.0,1.464584943532459,EpsilonGreedy
2.0,4.073886611559431,EpsilonGreedy
2.0,0.7911881631557844,EpsilonGreedy
2.0,2.58805195645401,EpsilonGreedy
2.0,1.9528502911679915,EpsilonGreedy
2.0,3.7205035008613887,EpsilonGreedy
2.0,1.9046244220301745,EpsilonGreedy
2.0,2.715984428465302,EpsilonGreedy
2.0,1.966797589328667,EpsilonGreedy
2.0,3.8930680368846673,EpsilonGreedy
2.0,2.131333283523074,EpsilonGreedy
2.0,2.2665790057972504,EpsilonGreedy
2.0,2.110058541981394,EpsilonGreedy
2.0,1.8444454331235478,EpsilonGreedy
2.0,1.0734520991175642,EpsilonGreedy
2.0,1.1468736093593874,EpsilonGreedy
2.0,3.8868731389111484,EpsilonGreedy
2.0,3.1773317264865053,EpsilonGreedy
2.0,3.193609973345541,EpsilonGreedy
2.0,5.997908366849418,EpsilonGreedy
2.0,2.9779151792262457,EpsilonGreedy
2.0,3.297611444045713,EpsilonGreedy
2.0,4.6078955562738555,EpsilonGreedy
2.0,3.312752449684044,EpsilonGreedy
2.0,3.49790189844149,EpsilonGreedy
2.0,2.7825881817050107,EpsilonGreedy
2.0,2.7397321396254917,EpsilonGreedy
2.0,-0.19254943538804348,EpsilonGreedy
2.0,3.0272150876865913,EpsilonGreedy
2.0,3.3426768236202116,EpsilonGreedy
2.0,1.8547646407518028,EpsilonGreedy
2.0,2.897317375450789,EpsilonGreedy
2.0,4.756133767518705,EpsilonGreedy
2.0,4.168639011276646,EpsilonGreedy
2.0,2.4255551992285596,EpsilonGreedy
2.0,2.4146899183986927,EpsilonGreedy
2.0,3.364266148607598,EpsilonGreedy
2.0,3.668698866392405,EpsilonGreedy
2.0,2.7055375497058183,EpsilonGreedy
2.0,3.3414969639004983,EpsilonGreedy
2.0,2.9673429746495126,EpsilonGreedy
2.0,3.4574676631072876,EpsilonGreedy
2.0,3.3706373554078954,EpsilonGreedy
2.0,2.5088745051018755,EpsilonGreedy
2.0,1.9728378319321118,EpsilonGreedy
2.0,1.4377129379793585,EpsilonGreedy
2.0,3.5123141555197366,EpsilonGreedy
2.0,3.685842245261294,EpsilonGreedy
2.0,3.4233315558446518,EpsilonGreedy
2.0,2.567728042886098,EpsilonGreedy
2.0,2.8867646485301495,EpsilonGreedy
2.0,2.1581774769730835,EpsilonGreedy
2.0,2.7429894794684833,EpsilonGreedy
2.0,2.274520601647485,EpsilonGreedy
2.0,2.082584827374707,EpsilonGreedy
2.0,3.0268150147215205,EpsilonGreedy
2.0,5.005572367314534,EpsilonGreedy
2.0,2.79150057699816,EpsilonGreedy
2.0,4.455785464657474,EpsilonGreedy
2.0,4.061009707568497,EpsilonGreedy
2.0,4.341114854154579,EpsilonGreedy
2.0,5.023800052396226,EpsilonGreedy
2.0,0.7994491894716513,EpsilonGreedy
2.0,3.4733967707365303,EpsilonGreedy
2.0,0.8230946952752052,EpsilonGreedy
2.0,3.8530439375586374,EpsilonGreedy
2.0,4.159687455045994,EpsilonGreedy
2.0,2.5418287618170496,EpsilonGreedy
2.0,3.0081637230617235,EpsilonGreedy
2.0,5.143615285470506,EpsilonGreedy
2.0,2.918997358550182,EpsilonGreedy
2.0,2.546089706778717,EpsilonGreedy
2.0,2.8160603787267027,EpsilonGreedy
2.0,2.2434921170666087,EpsilonGreedy
2.0,2.8040557600392755,EpsilonGreedy
2.0,4.886476791841497,EpsilonGreedy
2.0,2.653719701670728,EpsilonGreedy
2.0,2.130991054628671,EpsilonGreedy
2.0,1.004488417276703,EpsilonGreedy
2.0,4.5311436757880035,EpsilonGreedy
2.0,0.6663100605314463,EpsilonGreedy
2.0,3.35550114569452,EpsilonGreedy
2.0,1.6815016648286125,EpsilonGreedy
2.0,2.946057526806427,EpsilonGreedy
2.0,2.699421297219528,EpsilonGreedy
2.0,4.133814109005349,EpsilonGreedy
2.0,1.8401869781141387,EpsilonGreedy
2.0,1.092686671082592,EpsilonGreedy
2.0,2.4263027818790817,EpsilonGreedy
2.0,2.9739167220395553,EpsilonGreedy
2.0,2.3244311510219062,EpsilonGreedy
2.0,2.758704666119756,EpsilonGreedy
2.0,3.0201728885223815,EpsilonGreedy
2.0,3.2121891162749936,EpsilonGreedy
2.0,3.2522398296232575,EpsilonGreedy
2.0,2.0200051939072967,EpsilonGreedy
2.0,2.7220030018367862,EpsilonGreedy
2.0,3.446667887153606,EpsilonGreedy
2.0,2.30284861496715,EpsilonGreedy
2.0,2.06951113018865,EpsilonGreedy
2.0,3.3717636767579706,EpsilonGreedy
2.0,3.2795596772315014,EpsilonGreedy
2.0,3.1094452534038544,EpsilonGreedy
2.0,2.632412567909078,EpsilonGreedy
2.0,4.4997847388536645,EpsilonGreedy
2.0,4.224195725706016,EpsilonGreedy
2.0,2.687349895287055,EpsilonGreedy
2.0,1.7243037150872127,EpsilonGreedy
2.0,2.308457214344347,EpsilonGreedy
2.0,3.1064575696196424,EpsilonGreedy
2.0,2.689540922200033,EpsilonGreedy
2.0,3.814662817489113,EpsilonGreedy
2.0,4.427406051052175,EpsilonGreedy
2.0,1.9504302444807788,EpsilonGreedy
2.0,4.368785859481582,EpsilonGreedy
2.0,2.7022417151718505,EpsilonGreedy
2.0,3.102440760632837,EpsilonGreedy
2.0,3.2644183368456217,EpsilonGreedy
2.0,1.3149493575357076,EpsilonGreedy
2.0,4.44070923737304,EpsilonGreedy
2.0,2.9877729429037956,EpsilonGreedy
2.0,3.903518320845325,EpsilonGreedy
2.0,2.8333550452099665,EpsilonGreedy
2.0,3.2450538845391805,EpsilonGreedy
2.0,3.114684019920641,EpsilonGreedy
2.0,4.329260508725082,EpsilonGreedy
2.0,3.7661164173993242,EpsilonGreedy
2.0,2.518810493679299,EpsilonGreedy
2.0,1.5145070216059224,EpsilonGreedy
2.0,2.031917325535004,EpsilonGreedy
2.0,4.884198726768784,EpsilonGreedy
2.0,3.119755836804717,EpsilonGreedy
2.0,1.7327758612073505,EpsilonGreedy
2.0,2.1552522939097054,EpsilonGreedy
2.0,3.1146315923495784,EpsilonGreedy
2.0,-0.03270252661854789,EpsilonGreedy
2.0,2.218627886095933,EpsilonGreedy
2.0,4.584405110571782,EpsilonGreedy
2.0,3.7761003425120245,EpsilonGreedy
2.0,0.9732691712644561,EpsilonGreedy
2.0,2.8154482211523657,EpsilonGreedy
2.0,2.8750214805124994,EpsilonGreedy
2.0,3.4406743639516573,EpsilonGreedy
2.0,3.6149799999525873,EpsilonGreedy
2.0,3.639847456609188,EpsilonGreedy
2.0,2.2061669340581953,EpsilonGreedy
2.0,4.2200106244799365,EpsilonGreedy
2.0,2.9383690414535275,EpsilonGreedy
2.0,2.368437812469811,EpsilonGreedy
2.0,3.5668877975430133,EpsilonGreedy
2.0,2.4611959290723893,EpsilonGreedy
2.0,4.976827818439424,EpsilonGreedy
2.0,3.8175887572073823,EpsilonGreedy
2.0,3.8498135002449607,EpsilonGreedy
2.0,4.136842667956222,EpsilonGreedy
2.0,3.509890021943469,EpsilonGreedy
2.0,1.7531030739446163,EpsilonGreedy
2.0,2.3882450131846547,EpsilonGreedy
2.0,2.5400899961114467,EpsilonGreedy
2.0,3.055335135706998,EpsilonGreedy
2.0,2.3562423523791063,EpsilonGreedy
2.0,3.6970282162601507,EpsilonGreedy
2.0,4.550434941923266,EpsilonGreedy
2.0,3.4384263460564957,EpsilonGreedy
2.0,2.5871732820729316,EpsilonGreedy
2.0,3.8513411952502103,EpsilonGreedy
2.0,2.8514792679736614,EpsilonGreedy
2.0,0.9887992051743857,EpsilonGreedy
2.0,3.199501022068466,EpsilonGreedy
2.0,2.8784630465766723,EpsilonGreedy
2.0,2.77925043949554,EpsilonGreedy
2.0,3.7074139278321723,EpsilonGreedy
2.0,1.4895789138276727,EpsilonGreedy
2.0,4.403055856232148,EpsilonGreedy
2.0,2.804580323533485,EpsilonGreedy
2.0,1.0819865013214036,EpsilonGreedy
2.0,2.6236680887501933,EpsilonGreedy
2.0,4.149596532071171,EpsilonGreedy
2.0,0.9265058713611447,EpsilonGreedy
2.0,2.0741003179607977,EpsilonGreedy
2.0,2.569873137503085,EpsilonGreedy
2.0,3.3831497193204103,EpsilonGreedy
2.0,1.6467405751754434,EpsilonGreedy
2.0,1.681525120617794,EpsilonGreedy
2.0,2.9306742054334336,EpsilonGreedy
